sampleid,db_id,program_id,county,state,full_state,date_collect,sampletype,collection,consumed,expectedsubstance,expect_opioid,expect_fentanyl,expect_xylazine,expect_stimulant,expect_benzo,expect_meth,expect_cocaine,expect_cannabis,expect_hall,color,bright_color,texture,tar,pill,powder,plant,crystals,lustre,sensations,sen_strength,sen_weird,sen_hall,sen_up,sen_down,sen_nice,sen_long,sen_burn,sen_skin,sen_seizure,texture_notes,sensation_notes,overdose,od,overdose_notes,fatal_od,confirmatory,date_complete,lab_num_substances_any,lab_num_substances,lab_null,lab_fentanyl,lab_fentanyl_any,lab_xylazine,lab_xylazine_any,lab_xylazine_trace,lab_meth,lab_meth_any,lab_cocaine,lab_cocaine_any,lab_caffeine,lab_gabapentin,lab_levamisole_any,lab_mdma,lab_tramadol,lab_carfentanil,lab_carfentanil_any,lab_ketamine_any,lab_ketamine,lab_btmps_any,lab_btmps,lab_opioid,lab_opioid_any,lab_synthetic_cannabinoid,lab_synthetic_cannabinoid_any,lab_potent_benzodiazepine,lab_potent_benzodiazepine_any,lab_benzodiazepine,lab_benzodiazepine_any,lab_nitazene,lab_nitazene_any,lab_meth_impurities_any,lab_mdma_impurities_any,lab_cocaine_impurities_any,lab_common_cuts_any,lab_heroin_impurities_any,lab_cannabinoids_any,lab_fentanyl_impurities_any,lab_pf_fent_impurities_any,lab_substituted_cathinones_any,state_county,statefips,countyfips_3,countyfips
"USUDMT32221",1,90,"Guilford County","NC","North Carolina","22mar2021","unknown","unknown","unused","DMT",0,0,0,0,0,0,0,0,1,"",0,"",,,,,,"","","",,,,,,,,,,,"","unknown",,,,0,"04mar2022",3,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | GUILFORD COUNTY",37,81,37081
"600305",6017,73,"Buncombe County","NC","North Carolina","22may2024","spatula","spatula","unused","methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"powder; flaky; shiny",,,1,,,"shiny","","",,,,,,,,,,,"","unknown",,,,0,"18jun2024",2,2,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | BUNCOMBE COUNTY",37,21,37021
"600347",6018,73,"Buncombe County","NC","North Carolina","22may2024","spatula","spatula","unused","methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"powder; flaky; shiny",,,1,,,"shiny","","",,,,,,,,,,,"","unknown",,,,0,"18jun2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | BUNCOMBE COUNTY",37,21,37021
"601600",6019,72,"Wake County","NC","North Carolina","27may2024","spatula","spatula","taken","fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"light purple; white",1,"powder",,,1,,,"","weaker; sedating","weaker",,,,,,,,,,,"","not overdose related",0,,,0,"19jun2024",4,3,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | WAKE COUNTY",37,183,37183
"601553",6020,72,"Buncombe County","NC","North Carolina","22may2024","spatula","spatula","taken","fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","sedating; normal","normal",,,,,,,,,,,"cat pee smell","unknown",,,,0,"18jun2024",2,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | BUNCOMBE COUNTY",37,21,37021
"601741",6021,72,"Wake County","NC","North Carolina","25may2024","cotton","cotton","taken","fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,0,"19jun2024",6,2,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"NC | WAKE COUNTY",37,183,37183
"601845",6022,72,"Wake County","NC","North Carolina","26may2024","cotton","cotton","taken","fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"light blue",1,"powder",,,1,,,"","nice; stronger","stronger",,,,,1,,,,,,"","not overdose related",0,,,0,"19jun2024",3,2,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | WAKE COUNTY",37,183,37183
"600897",6023,72,"Wake County","NC","North Carolina","24may2024","unknown","unknown","taken","fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,0,"24jun2024",6,3,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | WAKE COUNTY",37,183,37183
"600318",6090,73,"Durham County","NC","North Carolina","12jun2024","cotton","cotton","unused","fentanyl",1,1,0,0,0,0,0,0,0,"clear",0,"",,,,,,"","","",,,,,,,,,,,"","unknown",,,,0,"24jun2024",2,2,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | DURHAM COUNTY",37,63,37063
"600355",6091,73,"Durham County","NC","North Carolina","12jun2024","cotton","cotton","unused","methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"",,,,,,"","","",,,,,,,,,,,"","unknown",,,,0,"26jun2024",4,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | DURHAM COUNTY",37,63,37063
"601951",6104,200,"Orange County","NC","North Carolina","18jun2024","pill","pill","unused","MDMA",0,0,0,0,0,0,0,0,1,"blue",1,"pill",,1,,,,"","","",,,,,,,,,,,"","not overdose related",0,,,0,"19jun2024",3,3,,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"NC | ORANGE COUNTY",37,135,37135
"601848",6138,76,"Johnston County","NC","North Carolina","16jun2024","spatula","spatula","taken","heroin",1,0,0,0,0,0,0,0,0,"white",0,"powder; flaky; dull",,,1,,,"dull","weird; unpleasant; unusual taste","",1,,,,,,,,,,"","not overdose related",0,,,0,"05jul2024",3,2,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | JOHNSTON COUNTY",37,101,37101
"601765",6139,76,"Johnston County","NC","North Carolina","16jun2024","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","nice","",,,,,1,,,,,,"","not overdose related",0,,,0,"02jul2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | JOHNSTON COUNTY",37,101,37101
"601975",6140,76,"Johnston County","NC","North Carolina","14jun2024","spatula","spatula","taken","fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"purple",1,"powder; chunky",,,1,,,"","long; nice; sedating; stronger; more down","stronger",,,,1,1,1,,,,,"","not overdose related",0,,,0,"03jul2024",11,5,,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"NC | JOHNSTON COUNTY",37,101,37101
"601668",6151,76,"Durham County","NC","North Carolina","17jun2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"",,,,,,"","hallucinations; weird","",1,1,,,,,,,,,"","unknown",,,,0,"05jul2024",2,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | DURHAM COUNTY",37,63,37063
"601593",6152,76,"Durham County","NC","North Carolina","21jun2024","unknown","unknown","taken","MDMA",0,0,0,0,0,0,0,0,1,"",0,"",,,,,,"","weaker; more down","weaker",,,,1,,,,,,,"","unknown",,,,0,"05jul2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | DURHAM COUNTY",37,63,37063
"601948",6153,76,"Durham County","NC","North Carolina","17jun2024","spatula","spatula","unused","methamphetamine",0,0,0,1,0,1,0,0,0,"",0,"",,,,,,"","","",,,,,,,,,,,"","unknown",,,,0,"05jul2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | DURHAM COUNTY",37,63,37063
"601814",6154,34,"Edgecombe County","NC","North Carolina","23may2024","spatula","spatula","taken","heroin; fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder; chunky",,,1,,,"","stronger","stronger",,,,,,,,,,,"","involved in OD",1,,,0,"25jun2024",3,2,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"NC | EDGECOMBE COUNTY",37,65,37065
"601542",6155,34,"Edgecombe County","NC","North Carolina","21jun2024","pill","pill","taken","fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"pill",,1,,,,"","nice; sedating","",,,,,1,,,,,,"","not overdose related",0,,,0,"25jun2024",2,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | EDGECOMBE COUNTY",37,65,37065
"601711",6156,34,"Edgecombe County","NC","North Carolina","21jun2024","swab","swab","taken","heroin; fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,0,"25jun2024",7,3,,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"NC | EDGECOMBE COUNTY",37,65,37065
"600665",6213,75,"Haywood County","NC","North Carolina","20may2024","pill","pill","taken","unknown",0,0,0,0,0,0,0,0,0,"white",0,"pill",,1,,,,"","","",,,,,,,,,,,"not taken, waiting for test result","not overdose related",0,,,0,"08jul2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | HAYWOOD COUNTY",37,87,37087
"600634",6214,75,"Buncombe County","NC","North Carolina","13may2024","spatula","spatula","taken","fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"white",0,"powder; dull",,,1,,,"dull","long; weird; sedating; unpleasant; unusual taste; more down","",1,,,1,,1,,,,,"","not overdose related",0,,,0,"08jul2024",2,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | BUNCOMBE COUNTY",37,21,37021
"600764",6215,75,"Buncombe County","NC","North Carolina","08feb2024","pill","pill","taken","fentanyl; Xanax",1,1,0,0,1,0,0,0,0,"white",0,"fake pill",,1,,,,"","","",,,,,,,,,,,"has not taken but tested positive for fent","not overdose related",0,,,0,"08jul2024",5,4,,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"NC | BUNCOMBE COUNTY",37,21,37021
"600738",6216,75,"Buncombe County","NC","North Carolina","08feb2024","spatula","spatula","taken","ketamine",0,0,0,0,0,0,0,0,1,"clear",0,"crystals",,,,,1,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,0,"03jul2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | BUNCOMBE COUNTY",37,21,37021
"600736",6217,75,"Buncombe County","NC","North Carolina","06feb2024","spatula","spatula","taken","fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"gray; blue",0,"powder; dull",,,1,,,"dull","long; sedating; unusual taste; more down","",,,,1,,1,1,,,,"burning in throat when smoked","not overdose related",0,,,0,"09jul2024",3,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | BUNCOMBE COUNTY",37,21,37021
"601689",6218,76,"Johnston County","NC","North Carolina","16jun2024","spatula","spatula","unused","cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","not overdose related",0,,,0,"02jul2024",3,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"NC | JOHNSTON COUNTY",37,101,37101
"903052",6233,19,"Orange County","NC","North Carolina","24jun2024","spatula","spatula","taken","psilocybin",0,0,0,0,0,0,0,0,1,"brown",0,"plant/leaf",,,,,,"","nice","",,,,,1,,,,,,"","not overdose related",0,,,0,"05jul2024",2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | ORANGE COUNTY",37,135,37135
"903173",6234,19,"Wake County","NC","North Carolina","17jun2024","spatula","spatula","unused","MDMA",0,0,0,0,0,0,0,0,1,"white",0,"powder; flaky; chunky",,,1,,,"","","",,,,,,,,,,,"","not overdose related",0,,,0,"05jul2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | WAKE COUNTY",37,183,37183
"903003",6235,19,"Wake County","NC","North Carolina","17jun2024","other","other","unused","LSD",0,0,0,0,0,0,0,0,1,"",0,"paper",,,,,,"","","",,,,,,,,,,,"","not overdose related",0,,,0,"05jul2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | WAKE COUNTY",37,183,37183
"903148",6236,19,"Wake County","NC","North Carolina","17jun2024","spatula","spatula","unused","MDMA",0,0,0,0,0,0,0,0,1,"",0,"powder; flaky; chunky",,,1,,,"","","",,,,,,,,,,,"","not overdose related",0,,,0,"05jul2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | WAKE COUNTY",37,183,37183
"903051",6237,19,"Wake County","NC","North Carolina","17jun2024","spatula","spatula","unused","MDMA",0,0,0,0,0,0,0,0,1,"white",0,"powder; flaky; chunky",,,1,,,"","","",,,,,,,,,,,"","not overdose related",0,,,0,"05jul2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | WAKE COUNTY",37,183,37183
"500870",6290,28,"Randolph County","NC","North Carolina","20jun2024","cotton","cotton","taken","heroin; fentanyl; xylazine; methamphetamine",1,1,1,1,0,1,0,0,0,"",0,"",,,,,,"","weird; sedating; more up; stronger; more down","stronger",1,,1,1,,,,,,,"","not overdose related",0,,,0,"08jul2024",2,2,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | RANDOLPH COUNTY",37,151,37151
"500046",6291,28,"Randolph County","NC","North Carolina","28jun2024","swab","swab","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"clear; white",0,"crystals; powder",,,1,,1,"","normal","normal",,,,,,,,,,,"","unknown",,,,0,"05jul2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | RANDOLPH COUNTY",37,151,37151
"500421",6292,28,"Randolph County","NC","North Carolina","20jun2024","cotton","cotton","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","weird; sedating; unpleasant; more down","",1,,,1,,,,,,,"","not overdose related",0,,,0,"08jul2024",2,2,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | RANDOLPH COUNTY",37,151,37151
"500324",6293,28,"Randolph County","NC","North Carolina","20jun2024","swab","swab","taken","unknown",0,0,0,0,0,0,0,0,0,"purple",1,"crystals; powder",,,1,,1,"","long; sedating; stronger; more down","stronger",,,,1,,1,,,,,"","unknown",,,,0,"08jul2024",4,3,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"NC | RANDOLPH COUNTY",37,151,37151
"500785",6294,28,"Randolph County","NC","North Carolina","20jun2024","cotton","cotton","taken","fentanyl; xylazine; methamphetamine",1,1,1,1,0,1,0,0,0,"clear; white",0,"crystals; powder",,,1,,1,"","weird; sedating; more down","",1,,,1,,,,,,,"","unknown",,,,0,"08jul2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | RANDOLPH COUNTY",37,151,37151
"500772",6295,28,"Randolph County","NC","North Carolina","25jun2024","cotton","cotton","taken","fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"purple",1,"powder; flaky; shiny; chunky",,,1,,,"shiny","weird; sedating","",1,,,,,,,,,,"","unknown",,,,0,"08jul2024",5,4,,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | RANDOLPH COUNTY",37,151,37151
"500096",6296,28,"Randolph County","NC","North Carolina","25jun2024","cotton","cotton","taken","heroin; fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"purple",1,"powder; chunky",,,1,,,"","long; sedating; more down","",,,,1,,1,,,,,"","unknown",,,,0,"08jul2024",5,3,,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | RANDOLPH COUNTY",37,151,37151
"500052",6297,28,"Randolph County","NC","North Carolina","28jun2024","swab","swab","taken","fentanyl; xylazine; methamphetamine",1,1,1,1,0,1,0,0,0,"clear; white",0,"crystals; powder",,,1,,1,"","weaker; weird","weaker",1,,,,,,,,,,"","unknown",,,,0,"08jul2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | RANDOLPH COUNTY",37,151,37151
"500390",6298,28,"Randolph County","NC","North Carolina","28jun2024","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"clear; white",0,"crystals; powder",,,1,,1,"","normal","normal",,,,,,,,,,,"","unknown",,,,0,"05jul2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | RANDOLPH COUNTY",37,151,37151
"601637",6322,76,"Johnston County","NC","North Carolina","16jun2024","spatula","spatula","unused","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; shiny",,,1,,,"shiny","","",,,,,,,,,,,"","not overdose related",0,,,0,"03jul2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | JOHNSTON COUNTY",37,101,37101
"600915",6350,153,"Buncombe County","NC","North Carolina","02jul2024","spatula","spatula","unused","unknown",0,0,0,0,0,0,0,0,0,"white",0,"powder; shiny",,,1,,,"shiny","","",,,,,,,,,,,"","unknown",,,,0,"11jul2024",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | BUNCOMBE COUNTY",37,21,37021
"600927",6351,153,"Buncombe County","NC","North Carolina","02jul2024","spatula","spatula","unused","unknown",0,0,0,0,0,0,0,0,0,"cloudy",0,"oil/wax; powder; flaky; chalky; dull; chunky",,,1,,,"dull","","",,,,,,,,,,,"","unknown",,,,0,"11jul2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | BUNCOMBE COUNTY",37,21,37021
"600874",6352,153,"Buncombe County","NC","North Carolina","30jun2024","spatula","spatula","unused","methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals; shiny",,,,,1,"shiny","","",,,,,,,,,,,"","unknown",,,,0,"10jul2024",2,2,,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | BUNCOMBE COUNTY",37,21,37021
"600804",6353,153,"Buncombe County","NC","North Carolina","30jun2024","swab","swab","unused","fentanyl; crack",1,1,0,1,0,0,1,0,0,"dark green",1,"",,,,,,"","","",,,,,,,,,,,"","unknown",,,,0,"11jul2024",2,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"NC | BUNCOMBE COUNTY",37,21,37021
"600968",6354,153,"Buncombe County","NC","North Carolina","30jun2024","spatula","spatula","unused","fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"powder; dull",,,1,,,"dull","","",,,,,,,,,,,"","unknown",,,,0,"11jul2024",4,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"NC | BUNCOMBE COUNTY",37,21,37021
"600800",6355,153,"Buncombe County","NC","North Carolina","30jun2024","spatula","spatula","unused","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,0,"11jul2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | BUNCOMBE COUNTY",37,21,37021
"600942",6356,153,"Buncombe County","NC","North Carolina","22may2024","spatula","spatula","unused","cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder; dull; chunky",,,1,,,"dull","","",,,,,,,,,,,"","unknown",,,,0,"10jul2024",2,2,,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"NC | BUNCOMBE COUNTY",37,21,37021
"601912",6357,34,"Edgecombe County","NC","North Carolina","03jul2024","unknown","unknown","taken","fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"powder; dull",,,1,,,"dull","stronger","stronger",,,,,,,,,,,"","involved in OD",1,,,0,"11jul2024",4,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"NC | EDGECOMBE COUNTY",37,65,37065
"500686",6363,168,"Franklin County","NC","North Carolina","18apr2024","unknown","unknown","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"",0,"",,,,,,"","stronger; normal","stronger",,,,,,,,,,,"creeped up and them bam I was out","involved in OD",1,,,0,"10jul2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | FRANKLIN COUNTY",37,69,37069
"500125",6364,168,"Franklin County","NC","North Carolina","23apr2024","cotton","cotton","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"",0,"chunky",,,,,,"","","",,,,,,,,,,,"smelt funny","unknown",,,,0,"10jul2024",2,2,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | FRANKLIN COUNTY",37,69,37069
"600957",6365,168,"Macon County","NC","North Carolina","14jun2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","weaker","weaker",,,,,,,,,,,"","involved in OD",1,,,0,"11jul2024",5,4,,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | MACON COUNTY",37,113,37113
"600946",6366,168,"Macon County","NC","North Carolina","14jun2024","unknown","unknown","taken","fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"rock",,,,,,"","stronger","stronger",,,,,,,,,,,"","not overdose related",0,,,0,"11jul2024",3,3,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | MACON COUNTY",37,113,37113
"600899",6367,168,"Macon County","NC","North Carolina","27jun2024","cotton","cotton","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","weaker","weaker",,,,,,,,,,,"","not overdose related",0,,,0,"10jul2024",2,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | MACON COUNTY",37,113,37113
"601721",6390,76,"Wake County","NC","North Carolina","01jun2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"powder; chunky",,,1,,,"","long; stronger; more down","stronger",,,,1,,1,,,,,"","involved in OD",1,,,0,"12jul2024",5,3,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"NC | WAKE COUNTY",37,183,37183
"601705",6423,52,"Madison County","NC","North Carolina","19jun2024","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"clear; white",0,"crystals",,,,,1,"","nice; normal","normal",,,,,1,,,,,,"","not overdose related",0,,,1,"25jul2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | MADISON COUNTY",37,115,37115
"400447",6424,52,"Buncombe County","NC","North Carolina","26feb2024","swab","swab","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; shiny",,,1,,,"shiny","weaker; more up","weaker",,,1,,,,,,,,"","not overdose related",0,,,1,"25jul2024",2,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"NC | BUNCOMBE COUNTY",37,21,37021
