sampleid,db_id,program_id,substance,pubchemcid,cas,abundance,method,date_complete,gcms_peak,primary,trace,confirmatory,lab_null,lab_num_substances_any,lab_num_substances,lab_fentanyl,lab_fentanyl_any,lab_xylazine,lab_xylazine_any,lab_xylazine_trace,lab_meth,lab_meth_any,lab_cocaine,lab_cocaine_any,lab_caffeine,lab_gabapentin,lab_levamisole_any,lab_mdma,lab_tramadol,lab_carfentanil,lab_carfentanil_any,lab_ketamine_any,lab_ketamine,lab_btmps_any,lab_btmps,lab_opioid,lab_opioid_any,lab_synthetic_cannabinoid,lab_synthetic_cannabinoid_any,lab_potent_benzodiazepine,lab_potent_benzodiazepine_any,lab_benzodiazepine,lab_benzodiazepine_any,lab_nitazene,lab_nitazene_any,lab_meth_impurities_any,lab_mdma_impurities_any,lab_cocaine_impurities_any,lab_common_cuts_any,lab_heroin_impurities_any,lab_cannabinoids_any,lab_fentanyl_impurities_any,lab_pf_fent_impurities_any,lab_substituted_cathinones_any
"400179",3781575,28,"xylazine",5707,"7361-61-7","","GCMS","26jul2024",7.71,1,0,0,,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400179",3781576,28,"4-ANPP",88890,"21409-26-7","","GCMS","26jul2024",9.3900003,1,0,0,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"400179",3781577,28,"fentanyl",3345,"437-38-7","","GCMS","26jul2024",10.64,1,0,0,,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400180",3761475,153,"ketamine",3821,"6740-88-1","","GCMS","29nov2022",6.8000002,1,0,0,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400182",3761825,76,"fentanyl",3345,"437-38-7","","GCMS","06jan2023",10.28,1,0,0,,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400182",3761826,76,"cocaine",446220,"50-36-2","trace","GCMS","06jan2023",,0,1,0,,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400182",3761827,76,"4-ANPP",88890,"21409-26-7","trace","GCMS","06jan2023",,0,1,0,,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"400189",3781426,28,"1,3-Diacetin",66924,"105-70-4","","GCMS","25jul2024",4.8299999,1,0,0,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"400189",3781427,28,"xylitol",6912,"","","GCMS","25jul2024",5.8000002,1,0,0,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400189",3781428,28,"diphenhydramine",3100,"58-73-1","","GCMS","25jul2024",7.25,1,0,0,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"400189",3781429,28,"xylazine",5707,"7361-61-7","","GCMS","25jul2024",7.6999998,1,0,0,,7,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400189",3781430,28,"4-ANPP",88890,"21409-26-7","","GCMS","25jul2024",9.3900003,1,0,0,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"400189",3781431,28,"fentanyl",3345,"437-38-7","","GCMS","25jul2024",10.64,1,0,0,,7,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400191",3786864,28,"xylitol",6912,"","","GCMS","24sep2024",5.6999998,1,0,0,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400191",3786865,28,"diphenhydramine",3100,"58-73-1","","GCMS","24sep2024",7.23,1,0,0,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"400191",3786866,28,"xylazine",5707,"7361-61-7","","GCMS","24sep2024",7.6799998,1,0,0,,6,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400191",3786867,28,"4-ANPP",88890,"21409-26-7","","GCMS","24sep2024",9.3699999,1,0,0,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"400191",3786868,28,"fentanyl",3345,"437-38-7","","GCMS","24sep2024",10.61,1,0,0,,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400198",3773009,155,"N-propionyl norfentanyl",156588936,"1890117-32-4","","GCMS","02jan2024",8.7200003,1,0,0,,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"400198",3773010,155,"4-ANPP",88890,"21409-26-7","","GCMS","02jan2024",8.8400002,1,0,0,,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"400198",3773011,155,"fentanyl",3345,"437-38-7","","GCMS","02jan2024",9.8900003,1,0,0,,9,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400198",3773012,155,"phenethyl 4-ANPP",165365057,"2712312-12-2","","GCMS","02jan2024",12.98,1,0,0,,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"400198",3773013,155,"ethyl 4-ANPP",156346345,"","trace","GCMS","02jan2024",,0,1,0,,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400198",3773014,155,"heroin",5462328,"561-27-3","trace","GCMS","02jan2024",,0,1,0,,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400198",3773015,155,"p-fluorofentanyl",62300,"90736-23-5","trace","GCMS","02jan2024",,0,1,0,,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400198",3773016,155,"p-fluoro phenethyl 4-ANPP",165361568,"2840954-89-2","trace","GCMS","02jan2024",,0,1,0,,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"400199",3764402,28,"xylazine",5707,"7361-61-7","","GCMS","24jul2023",7.4200001,1,0,0,,5,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400199",3764403,28,"4-ANPP",88890,"21409-26-7","","GCMS","24jul2023",9.0500002,1,0,0,,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"400199",3764404,28,"fentanyl",3345,"437-38-7","","GCMS","24jul2023",10.19,1,0,0,,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400199",3764405,28,"metonitazene",53316366,"14680-51-4","trace","GCMS","24jul2023",,0,1,0,,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"400203",3762878,35,"cocaine",446220,"50-36-2","","GCMS","29mar2023",8.0799999,1,0,0,,4,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400203",3762879,35,"fentanyl",3345,"437-38-7","","GCMS","29mar2023",10.2,1,0,0,,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400203",3762880,35,"lidocaine",3676,"137-58-6","trace","GCMS","29mar2023",,0,1,0,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"400209",3762777,35,"methyl ecgonidine (MED)",119478,"43021-26-7","trace","GCMS","16mar2023",,0,1,0,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"400209",3762778,35,"ecgonine methylester (EME)",104904,"9/1/43","trace","GCMS","16mar2023",,0,1,0,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"400209",3762779,35,"norcocaine",644007,"18717-72-1","trace","GCMS","16mar2023",,0,1,0,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"400211",3761932,153,"methyl ecgonidine (MED)",119478,"43021-26-7","trace","GCMS","04jan2023",,0,1,0,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"400213",3761968,153,"fentanyl",3345,"437-38-7","","GCMS","06jan2023",10.26,1,0,0,,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400215",3766929,28,"xylazine",5707,"7361-61-7","","GCMS","05jul2023",7.4099998,1,0,0,,4,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400215",3766930,28,"fentanyl",3345,"437-38-7","","GCMS","05jul2023",10.16,1,0,0,,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400215",3766931,28,"4-ANPP",88890,"21409-26-7","trace","GCMS","05jul2023",,0,1,0,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"400218",3763195,35,"ethyl 4-ANPP",156346345,"","","GCMS","24mar2023",7.27,1,0,0,,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400218",3763196,35,"fentanyl",3345,"437-38-7","","GCMS","24mar2023",8.1400003,1,0,0,,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400218",3763197,35,"phenethyl 4-ANPP",165365057,"2712312-12-2","","GCMS","24mar2023",10.9,1,0,0,,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"400218",3763198,35,"xylazine",5707,"7361-61-7","trace","GCMS","24mar2023",,0,1,0,,5,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400219",3766952,28,"fentanyl",3345,"437-38-7","","GCMS","05jul2023",10.15,1,0,0,,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400219",3766953,28,"N-phenylpropanamide",12107,"620-71-3","trace","GCMS","05jul2023",,0,1,0,,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"400219",3766954,28,"ethyl 4-ANPP",156346345,"","trace","GCMS","05jul2023",,0,1,0,,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400220",3786875,28,"xylazine",5707,"7361-61-7","","GCMS","24sep2024",7.6799998,1,0,0,,6,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400220",3786876,28,"cocaine",446220,"50-36-2","","GCMS","24sep2024",8.4099998,1,0,0,,6,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400220",3786877,28,"4-ANPP",88890,"21409-26-7","","GCMS","24sep2024",9.3699999,1,0,0,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"400220",3786878,28,"fentanyl",3345,"437-38-7","","GCMS","24sep2024",10.62,1,0,0,,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400220",3786879,28,"phenethyl 4-ANPP",165365057,"2712312-12-2","","GCMS","24sep2024",14.39,1,0,0,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"400225",3763192,35,"heroin",5462328,"561-27-3","trace","GCMS","29mar2023",,0,1,0,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400225",3763193,35,"fentanyl",3345,"437-38-7","trace","GCMS","29mar2023",,0,1,0,,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400232",3761957,153,"4-ANPP",88890,"21409-26-7","","GCMS","06jan2023",9.0900002,1,0,0,,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"400232",3761958,153,"despropionyl p-fluorofentanyl",21812144,"122861-41-0","","GCMS","06jan2023",9.0900002,1,0,0,,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"400232",3761959,153,"fentanyl",3345,"437-38-7","","GCMS","06jan2023",10.03,1,0,0,,8,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400232",3761960,153,"p-fluorofentanyl",62300,"90736-23-5","","GCMS","06jan2023",10.22,1,0,0,,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400232",3761961,153,"xylazine",5707,"7361-61-7","trace","GCMS","06jan2023",,0,1,0,,8,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400232",3761962,153,"tramadol",33741,"123154-38-1","trace","GCMS","06jan2023",,0,1,0,,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400232",3761963,153,"methamphetamine",10836,"537-46-2","trace","GCMS","06jan2023",,0,1,0,,8,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400244",3762058,35,"cocaine",446220,"50-36-2","","GCMS","12jan2023",8.21,1,0,0,,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400249",3762882,35,"4-ANPP",88890,"21409-26-7","","GCMS","21mar2023",9.1000004,1,0,0,,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"400249",3762883,35,"fentanyl",3345,"437-38-7","","GCMS","21mar2023",10.24,1,0,0,,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400249",3762884,35,"acetaminophen",1983,"103-90-2","trace","GCMS","21mar2023",,0,1,0,,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400249",3762885,35,"caffeine",2519,"58-08-2","trace","GCMS","21mar2023",,0,1,0,,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"400249",3762886,35,"cocaine",446220,"50-36-2","trace","GCMS","21mar2023",,0,1,0,,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400256",3762447,35,"fentanyl",3345,"437-38-7","","GCMS","31jan2023",10.58,1,0,0,,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400258",3786858,28,"methamphetamine",10836,"537-46-2","trace","GCMS","25sep2024",,0,1,0,,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400258",3786859,28,"xylazine",5707,"7361-61-7","","GCMS","25sep2024",7.6799998,1,0,0,,5,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400258",3786860,28,"fentanyl",3345,"437-38-7","","GCMS","25sep2024",10.62,1,0,0,,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400258",3786861,28,"4-ANPP",88890,"21409-26-7","trace","GCMS","25sep2024",,0,1,0,,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"400261",3761930,153,"ketamine",3821,"6740-88-1","","GCMS","04jan2023",6.8600001,1,0,0,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400263",3762768,35,"4-ANPP",88890,"21409-26-7","","GCMS","20mar2023",9.1499996,1,0,0,,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"400263",3762769,35,"heroin",5462328,"561-27-3","","GCMS","20mar2023",9.8900003,1,0,0,,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400263",3762770,35,"acetyl fentanyl",527015,"3258-84-2","","GCMS","20mar2023",10.07,1,0,0,,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400263",3762771,35,"fentanyl",3345,"437-38-7","","GCMS","20mar2023",10.32,1,0,0,,8,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400263",3762772,35,"acetylcodeine",5486550,"6703-27-1","trace","GCMS","20mar2023",,0,1,0,,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"400263",3762773,35,"6-monoacetylmorphine (6-MAM)",520352,"29593-26-8","trace","GCMS","20mar2023",,0,1,0,,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400263",3762774,35,"p-fluorofentanyl",62300,"90736-23-5","trace","GCMS","20mar2023",,0,1,0,,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400273",3787511,28,"xylazine",5707,"7361-61-7","","GCMS","01oct2024",7.6799998,1,0,0,,6,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400273",3787512,28,"4-ANPP",88890,"21409-26-7","","GCMS","01oct2024",9.3599997,1,0,0,,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"400273",3787513,28,"fentanyl",3345,"437-38-7","","GCMS","01oct2024",10.61,1,0,0,,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400273",3787514,28,"phenethyl 4-ANPP",165365057,"2712312-12-2","trace","GCMS","01oct2024",,0,1,0,,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"400273",3787515,28,"methamphetamine",10836,"537-46-2","trace","GCMS","01oct2024",,0,1,0,,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400276",3761937,153,"1-[(2-chlorophenyl)(methylimino)methyl]cyclopentanol",13086940,"","trace","GCMS","04jan2023",,0,1,0,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400276",3761938,153,"cocaine",446220,"50-36-2","trace","GCMS","04jan2023",,0,1,0,,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400279",3761925,153,"cocaine",446220,"50-36-2","","GCMS","06jan2023",8.1400003,1,0,0,,5,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400279",3761926,153,"4-ANPP",88890,"21409-26-7","","GCMS","06jan2023",9.1700001,1,0,0,,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"400279",3761927,153,"fentanyl",3345,"437-38-7","","GCMS","06jan2023",10.35,1,0,0,,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400279",3761928,153,"caffeine",2519,"58-08-2","trace","GCMS","06jan2023",,0,1,0,,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"400283",3763615,35,"heroin",5462328,"561-27-3","","GCMS","14apr2023",9.3999996,1,0,0,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400283",3763616,35,"quinine",3034034,"72402-53-0","","GCMS","14apr2023",9.5100002,1,0,0,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"400289",3761955,153,"fentanyl",3345,"437-38-7","","GCMS","06jan2023",10.27,1,0,0,,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400290",3762061,35,"N-phenylpropanamide",12107,"620-71-3","trace","GCMS","11jan2023",,0,1,0,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"400290",3762062,35,"1-phenethyl-4-propionyloxypiperidine",91725431,"1462260-87-2","trace","GCMS","11jan2023",,0,1,0,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"400290",3762063,35,"xylazine",5707,"7361-61-7","trace","GCMS","11jan2023",,0,1,0,,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400290",3762064,35,"ethyl 4-ANPP",156346345,"","trace","GCMS","11jan2023",,0,1,0,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400291",3761965,153,"4-ANPP",88890,"21409-26-7","","GCMS","06jan2023",9.0699997,1,0,0,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
