sampleid,db_id,program,program_id,location,county,state,full_state,date_collect,sampletype,collection,consumed,expectedsubstance,expect_opioid,expect_fentanyl,expect_xylazine,expect_stimulant,expect_benzo,expect_meth,expect_cocaine,expect_cannabis,expect_hall,color,bright_color,texture,tar,pill,powder,plant,crystals,lustre,sensations,sen_strength,sen_weird,sen_hall,sen_up,sen_down,sen_nice,sen_long,sen_burn,sen_skin,sen_seizure,texture_notes,sensation_notes,overdose,od,overdose_notes,fatal_od,confirmatory,date_complete,lab_num_substances_any,lab_num_substances,lab_null,lab_fentanyl,lab_fentanyl_any,lab_xylazine,lab_xylazine_any,lab_xylazine_trace,lab_meth,lab_meth_any,lab_cocaine,lab_cocaine_any,lab_caffeine,lab_gabapentin,lab_levamisole_any,lab_mdma,lab_tramadol,lab_carfentanil,lab_carfentanil_any,lab_ketamine_any,lab_ketamine,lab_btmps_any,lab_btmps,lab_opioid,lab_opioid_any,lab_synthetic_cannabinoid,lab_synthetic_cannabinoid_any,lab_potent_benzodiazepine,lab_potent_benzodiazepine_any,lab_benzodiazepine,lab_benzodiazepine_any,lab_nitazene,lab_nitazene_any,lab_meth_impurities_any,lab_mdma_impurities_any,lab_cocaine_impurities_any,lab_common_cuts_any,lab_heroin_impurities_any,lab_cannabinoids_any,lab_fentanyl_impurities_any,lab_pf_fent_impurities_any,lab_substituted_cathinones_any,program_county,state_county,statefips,countyfips_3,countyfips
"300382",239,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","25jul2022","cotton","cotton","taken","heroin; fentanyl; Unknown",1,1,0,0,0,0,0,0,0,"white",0,"powder; pill",,1,1,,,"","weaker; weird","weaker",1,,,1,,,,1,,,"drowsy, fast heartbeat, not usual warmth","not overdose related",0,,,1,"29jul2022",8,5,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"807280",8884,"",135,"Ithaca","Tompkins County","NY","New York","31oct2024","spatula","spatula","taken","dope",0,0,0,0,0,0,0,0,0,"white",0,"rock; chunky",,,,,,"","unpleasant","",1,,,,,,,,,,"","not overdose related",0,,,1,"18nov2024",7,3,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","NY | TOMPKINS COUNTY",36,109,36109
"807281",9903,"",135,"New York City","","NY","New York","10dec2024","spatula","spatula","unused","LSD",0,0,0,0,0,0,0,0,1,"blue",1,"",,,,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"07jan2025",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","NY | ",,,
"807282",9902,"",135,"Schuyler","","NY","New York","09dec2024","spatula","spatula","unused","dope",0,0,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"07jan2025",7,5,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","NY | ",,,
"807283",9905,"",135,"Johnson City","Broome County","NY","New York","10dec2024","spatula","spatula","unused","progesterone",0,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"06jan2025",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","NY | BROOME COUNTY",36,7,36007
"807284",9904,"",135,"Chemung","Chemung County","NY","New York","17dec2024","swab","swab","unused","dope",0,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"09jan2025",4,3,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","NY | CHEMUNG COUNTY",36,15,36015
"807285",9859,"",135,"Cortland","Cortland County","NY","New York","09dec2024","swab","swab","unused","dope",0,0,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"08jan2025",8,3,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","NY | CORTLAND COUNTY",36,23,36023
"807286",9243,"",135,"Ithaca","Tompkins County","NY","New York","18nov2024","swab","swab","unused","dope",0,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"04dec2024",2,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","NY | TOMPKINS COUNTY",36,109,36109
"807287",9244,"",135,"Ithaca","Tompkins County","NY","New York","18nov2024","swab","swab","unused","dope",0,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"02dec2024",8,2,,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","NY | TOMPKINS COUNTY",36,109,36109
"807288",9245,"",135,"Ithaca","Tompkins County","NY","New York","18nov2024","swab","swab","unused","dope",0,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"02dec2024",11,3,,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,"","NY | TOMPKINS COUNTY",36,109,36109
"807289",9255,"",135,"Enfield","Tompkins County","NY","New York","12nov2024","swab","swab","unused","unknown",0,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"03dec2024",11,6,,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,"","NY | TOMPKINS COUNTY",36,109,36109
"807290",9246,"",135,"Ithaca","Tompkins County","NY","New York","18nov2024","swab","swab","unused","dope",0,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"03dec2024",9,8,,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","NY | TOMPKINS COUNTY",36,109,36109
"807291",8882,"",135,"Tompkins","Delaware County","NY","New York","07oct2024","swab","swab","unused","dope",0,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"19nov2024",4,3,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"","NY | DELAWARE COUNTY",36,25,36025
"807292",8883,"",135,"Tompkins","Delaware County","NY","New York","28oct2024","spatula","spatula","taken","cocaine",0,0,0,1,0,0,1,0,0,"white",0,"rock; powder; chunky",,,1,,,"","weird","",1,,,,,,,,,,"","unknown",,,,1,"15nov2024",2,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"","NY | DELAWARE COUNTY",36,25,36025
"807293",8881,"",135,"Tompkins","Delaware County","NY","New York","18oct2024","spatula","spatula","unused","fentanyl",1,1,0,0,0,0,0,0,0,"gray",0,"powder; chunky",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"18nov2024",10,7,,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,"","NY | DELAWARE COUNTY",36,25,36025
"807294",8880,"",135,"Tompkins","Delaware County","NY","New York","07oct2024","swab","swab","unused","dope",0,0,0,0,0,0,0,0,0,"",0,"",,,,,,"","","",,,,,,,,,,,"","unknown",,,,1,"18nov2024",6,4,,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","NY | DELAWARE COUNTY",36,25,36025
"807295",8879,"",135,"Tompkins","Delaware County","NY","New York","07oct2024","swab","swab","unused","dope",0,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"18nov2024",5,4,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"","NY | DELAWARE COUNTY",36,25,36025
"807297",9861,"",135,"Enfield","Tompkins County","NY","New York","20nov2024","swab","swab","unused","unknown",0,0,0,0,0,0,0,0,0,"white",0,"",,,,,,"","","",,,,,,,,,,,"","unknown",,,,1,"10jan2025",8,7,,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,"","NY | TOMPKINS COUNTY",36,109,36109
"807298",9860,"",135,"New York City","","NY","New York","03dec2024","swab","swab","taken","fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","sedating","",,,,,,,,,,,"","unknown",,,,1,"10jan2025",7,5,,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"","NY | ",,,
"807299",9862,"",135,"Enfield","Tompkins County","NY","New York","20nov2024","swab","swab","unused","unknown",0,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"10jan2025",9,6,,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,"","NY | TOMPKINS COUNTY",36,109,36109
"807300",9863,"",135,"Enfield","Tompkins County","NY","New York","20nov2024","spatula","spatula","unused","unknown",0,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"09jan2025",11,8,,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,"","NY | TOMPKINS COUNTY",36,109,36109
"807480",9022,"u3fyp",110,"Albany","Albany County","NY","New York","07nov2024","spatula","spatula","taken","heroin; fentanyl; benzodiazepine",1,1,0,0,1,0,0,0,0,"tan",0,"",,,,,,"","","",,,,,,,,,,,"","involved in OD",1,,,1,"22nov2024",11,3,,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,"Albany County","NY | ALBANY COUNTY",36,1,36001
"807481",9020,"u3fyp",110,"Otsego","Otsego County","NY","New York","05nov2024","spatula","spatula","taken","fentanyl; methamphetamine",1,1,0,1,0,1,0,0,0,"",0,"crystals",,,,,1,"","","",,,,1,,,,,,,"sleepy on it despite regular sleep schedule","not overdose related",0,,,1,"21nov2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albany County","NY | OTSEGO COUNTY",36,77,36077
"807482",9023,"u3fyp",110,"Albany","Albany County","NY","New York","06nov2024","spatula","spatula","unused","heroin",1,0,0,0,0,0,0,0,0,"brown",0,"powder",,,1,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"22nov2024",5,1,,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Albany County","NY | ALBANY COUNTY",36,1,36001
"807483",9025,"u3fyp",110,"Saratoga","Saratoga County","NY","New York","05nov2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"brown",0,"",,,,,,"","stronger","stronger",,,,,,,,,,,"much stronger than usual, used like one tenth of usual amount and just as strong","not overdose related",0,,,1,"27nov2024",10,8,,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,"Albany County","NY | SARATOGA COUNTY",36,91,36091
"807484",9024,"u3fyp",110,"Schenectady","Schenectady County","NY","New York","05nov2024","unknown","unknown","taken","BTMPS",0,0,0,0,0,0,0,0,0,"gray",0,"powder; dull",,,1,,,"dull","","",1,,,,,,,,,,"melts weird, didn't dissolve - looks like contains plastic didn't feel a rush, zero effect","not overdose related",0,,,1,"22nov2024",6,1,,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Albany County","NY | SCHENECTADY COUNTY",36,93,36093
"807485",9931,"u3fyp",110,"Otsego","Rensselaer County","NY","New York","16dec2024","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals",,,,,1,"","unpleasant","",1,,,,,,,,,,"scary, blacked out after IV use","not overdose related",0,,,1,"06jan2025",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albany County","NY | RENSSELAER COUNTY",36,83,36083
"807486",9929,"u3fyp",110,"Schenectady","Schenectady County","NY","New York","16dec2024","spatula","spatula","taken","heroin",1,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","hallucinations; stronger","stronger",,1,,1,,,,,,,"immediate headache, very sleepy, some hallucinations, pretty strong","not overdose related",0,,,1,"09jan2025",9,5,,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Albany County","NY | SCHENECTADY COUNTY",36,93,36093
"807487",9963,"u3fyp",110,"Otsego","Otsego County","NY","New York","23dec2024","spatula","spatula","taken","heroin; xylazine",1,0,1,0,0,0,0,0,0,"gray; white",0,"powder; chunky",,,1,,,"","sedating","",,,,,,,,,,,"was a bad time","not overdose related",0,,,1,"09jan2025",5,1,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"Albany County","NY | OTSEGO COUNTY",36,77,36077
"807488",9932,"u3fyp",110,"Albany","Albany County","NY","New York","11dec2024","spatula","spatula","taken","fentanyl; xylazine; benzodiazepine",1,1,1,0,1,0,0,0,0,"white",0,"powder",,,1,,,"","sedating","",,,,1,,,,,,,"knocked out","not overdose related",0,,,1,"09jan2025",7,4,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"Albany County","NY | ALBANY COUNTY",36,1,36001
"807489",9930,"u3fyp",110,"Albany","Albany County","NY","New York","11dec2024","spatula","spatula","taken","heroin",1,0,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","hallucinations","",,1,,1,,,,,,,"tranq/hallucinate, weakness","not overdose related",0,,,1,"15jan2025",7,4,,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,"Albany County","NY | ALBANY COUNTY",36,1,36001
"807490",9109,"u3fyp",110,"Otsego","Otsego County","NY","New York","14nov2024","unknown","unknown","taken","heroin; ketamine",1,0,0,0,0,0,0,0,1,"white",0,"powder",,,1,,,"","sedating","",,,,,,,,,,,"","not overdose related",0,,,1,"27nov2024",8,5,,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,"Albany County","NY | OTSEGO COUNTY",36,77,36077
"807491",9417,"u3fyp",110,"Albany","Albany County","NY","New York","25nov2024","spatula","spatula","taken","fentanyl; xylazine; benzodiazepine",1,1,1,0,1,0,0,0,0,"yellow; tan",0,"powder; chunky",,,1,,,"","sedating","",,,,1,,,,,,,"sleepy/lazy . Knocked out for hours","not overdose related",0,,,1,"09dec2024",14,3,,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,"Albany County","NY | ALBANY COUNTY",36,1,36001
"807492",9933,"u3fyp",110,"Albany","Albany County","NY","New York","04dec2024","spatula","spatula","unused","heroin",1,0,0,0,0,0,0,0,0,"tan; white",0,"",,,,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"09jan2025",4,3,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Albany County","NY | ALBANY COUNTY",36,1,36001
"807493",9416,"u3fyp",110,"Schenectady","Schenectady County","NY","New York","21nov2024","spatula","spatula","taken","heroin; fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","long; hallucinations; unpleasant","",1,1,,,,1,,,,,"after 15 min hits hard. Vivid nightmares for 8 hrs.","involved in OD",1,,,1,"09dec2024",8,3,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Albany County","NY | SCHENECTADY COUNTY",36,93,36093
"807494",9415,"u3fyp",110,"Schenectady","Schenectady County","NY","New York","22nov2024","spatula","spatula","taken","fentanyl; xylazine; benzodiazepine",1,1,1,0,1,0,0,0,0,"black specks; gray",0,"",,,,,,"","","",,,,,,,,,,,"bad","involved in OD",1,,,1,"09dec2024",6,4,,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,"Albany County","NY | SCHENECTADY COUNTY",36,93,36093
"807691",8700,"sjf6c",27,"Suffolk county","Suffolk County","NY","New York","21oct2024","spatula","spatula","taken","heroin",1,0,0,0,0,0,0,0,0,"brown",0,"powder",,,1,,,"","weird","",1,,,,,,,,,,"","not overdose related",0,,,1,"06nov2024",2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"807692",8965,"sjf6c",27,"Suffolk county","Suffolk County","NY","New York","01nov2024","spatula","spatula","taken","heroin",1,0,0,0,0,0,0,0,0,"blue; white",1,"powder",,,1,,,"","stronger","stronger",,,,,,,,,,,"","not overdose related",0,,,1,"19nov2024",4,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"807693",8704,"sjf6c",27,"Suffolk county","Suffolk County","NY","New York","22oct2024","spatula","spatula","unused","crack",0,0,0,1,0,0,1,0,0,"white",0,"rock",,,,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"06nov2024",2,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"807694",9100,"sjf6c",27,"Nassau County","Nassau County","NY","New York","07nov2024","spatula","spatula","unused","crack",0,0,0,1,0,0,1,0,0,"white",0,"rock",,,,,,"","","",,,,,,,,,,,"","unknown",,,,1,"19nov2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Suffolk County","NY | NASSAU COUNTY",36,59,36059
"807695",8961,"sjf6c",27,"Suffolk county","Suffolk County","NY","New York","01nov2024","spatula","spatula","taken","crack",0,0,0,1,0,0,1,0,0,"white",0,"rock",,,,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"18nov2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"807696",8826,"sjf6c",27,"Nassau County","Nassau County","NY","New York","25oct2024","pill","pill","unused","unknown",0,0,0,0,0,0,0,0,0,"white",0,"pill",,1,,,,"","","",,,,,,,,,,,"","unknown",,,,1,"18nov2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Suffolk County","NY | NASSAU COUNTY",36,59,36059
"807697",8966,"sjf6c",27,"Suffolk county","Suffolk County","NY","New York","01nov2024","spatula","spatula","unused","crack",0,0,0,1,0,0,1,0,0,"white",0,"rock",,,,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"18nov2024",2,2,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"807698",8967,"sjf6c",27,"Suffolk county","Suffolk County","NY","New York","01nov2024","spatula","spatula","taken","heroin",1,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","stronger","stronger",,,,,,,,,,,"","not overdose related",0,,,1,"19nov2024",4,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"807699",8963,"sjf6c",27,"Suffolk county","Suffolk County","NY","New York","01nov2024","spatula","spatula","taken","heroin; fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","weird; sedating; more down","",1,,,1,,,,,,,"","not overdose related",0,,,1,"19nov2024",10,6,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"807700",9084,"sjf6c",27,"Nassau County","Nassau County","NY","New York","17nov2024","spatula","spatula","unused","heroin; fentanyl",1,1,0,0,0,0,0,0,0,"brown",0,"powder",,,1,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"20nov2024",14,7,,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,"Suffolk County","NY | NASSAU COUNTY",36,59,36059
"807701",8964,"sjf6c",27,"Suffolk county","Suffolk County","NY","New York","01nov2024","spatula","spatula","taken","cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"18nov2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"807702",9943,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","30dec2024","unknown","unknown","taken","cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder; flaky",,,1,,,"","","",,,,,,,,,,,"seizure","not overdose related",0,,,1,"09jan2025",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"807703",9088,"sjf6c",27,"Nassau County","Nassau County","NY","New York","17nov2024","spatula","spatula","taken","heroin; fentanyl",1,1,0,0,0,0,0,0,0,"yellow",1,"powder",,,1,,,"","weird","",1,,,,,,,,,,"","not overdose related",0,,,1,"20nov2024",4,1,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Suffolk County","NY | NASSAU COUNTY",36,59,36059
"807704",10414,"sjf6c",27,"Suffolk County","Suffolk County","NY","New York","06jan2025","spatula","spatula","taken","heroin; fentanyl",1,1,0,0,0,0,0,0,0,"off-white",0,"flaky",,,,,,"","weird","",1,,,,,,,,,,"","not overdose related",0,,,1,"05feb2025",9,6,,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"807705",8962,"sjf6c",27,"Suffolk county","Suffolk County","NY","New York","04nov2024","spatula","spatula","taken","heroin; fentanyl",1,1,0,0,0,0,0,0,0,"light brown",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"19nov2024",17,9,,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"807706",9087,"sjf6c",27,"Nassau County","Nassau County","NY","New York","17nov2024","pill","pill","taken","benzodiazepine",0,0,0,0,1,0,0,0,0,"",0,"pill",,1,,,,"","weird","",1,,,,,,,,,,"","not overdose related",0,,,1,"19nov2024",2,2,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Suffolk County","NY | NASSAU COUNTY",36,59,36059
"807707",9462,"sjf6c",27,"Suffolk county","Suffolk County","NY","New York","22nov2024","spatula","spatula","taken","crack",0,0,0,1,0,0,1,0,0,"white",0,"rock",,,,,,"","weird","",1,,,,,,,,,,"","not overdose related",0,,,1,"09dec2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
"807708",9099,"sjf6c",27,"Nassau County","Nassau County","NY","New York","12nov2024","spatula","spatula","taken","crack",0,0,0,1,0,0,1,0,0,"white",0,"rock",,,,,,"","weird","",1,,,,,,,,,,"","not overdose related",0,,,1,"19nov2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Suffolk County","NY | NASSAU COUNTY",36,59,36059
"807709",9460,"sjf6c",27,"Suffolk county","Suffolk County","NY","New York","22nov2024","spatula","spatula","taken","heroin",1,0,0,0,0,0,0,0,0,"purple",1,"powder",,,1,,,"","weird","",1,,,,,,,,,,"","not overdose related",0,,,1,"10dec2024",6,3,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Suffolk County","NY | SUFFOLK COUNTY",36,103,36103
