sampleid,program_id,location,county,state,full_state,date_collect,sampletype,collection,consumed,expectedsubstance,expect_opioid,expect_fentanyl,expect_xylazine,expect_stimulant,expect_benzo,expect_meth,expect_cocaine,expect_cannabis,expect_hall,color,bright_color,texture,tar,pill,powder,plant,crystals,lustre,sensations,sen_strength,sen_weird,sen_hall,sen_up,sen_down,sen_nice,sen_long,sen_burn,sen_skin,sen_seizure,texture_notes,sensation_notes,overdose,od,overdose_notes,fatal_od,confirmatory,date_complete,lab_num_substances_any,lab_num_substances,lab_null,lab_fentanyl,lab_fentanyl_any,lab_xylazine,lab_xylazine_any,lab_xylazine_trace,lab_meth,lab_meth_any,lab_cocaine,lab_cocaine_any,lab_caffeine,lab_gabapentin,lab_levamisole_any,lab_mdma,lab_tramadol,lab_carfentanil,lab_carfentanil_any,lab_ketamine_any,lab_ketamine,lab_btmps_any,lab_btmps,lab_opioid,lab_opioid_any,lab_synthetic_cannabinoid,lab_synthetic_cannabinoid_any,lab_potent_benzodiazepine,lab_potent_benzodiazepine_any,lab_benzodiazepine,lab_benzodiazepine_any,lab_nitazene,lab_nitazene_any,lab_meth_impurities_any,lab_mdma_impurities_any,lab_cocaine_impurities_any,lab_common_cuts_any,lab_heroin_impurities_any,lab_cannabinoids_any,lab_fentanyl_impurities_any,lab_pf_fent_impurities_any,lab_substituted_cathinones_any,state_county,statefips,countyfips_3,countyfips
"300555",101,"Portland","Multnomah County","OR","Oregon","24aug2022","unknown","unknown","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","stronger","stronger",,,,,,,,,,,"FTS = negative","not overdose related",0,,,1,"30aug2022",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"805906",10,"Portland","Multnomah County","OR","Oregon","27sep2024","spatula","spatula","taken","MDMA",0,0,0,0,0,0,0,0,1,"clear",0,"crystals",,,,,1,"","","",,,,,,,,,,,"unused","not overdose related",0,,,1,"09oct2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"805943",101,"Portland","Multnomah County","OR","Oregon","10jul2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"purple",1,"powder",,,1,,,"","nice; stronger; normal","stronger",,,,,1,,,,,,"","unknown",,,,1,"09aug2024",6,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"805977",101,"Portland","Multnomah County","OR","Oregon","19jul2024","spatula","spatula","unused","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"rock; powder",,,1,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"12aug2024",3,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"805982",101,"Portland","Multnomah County","OR","Oregon","16jul2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"rock; powder",,,1,,,"","nice; stronger; normal","stronger",,,,,1,,,,,,"","unknown",,,,1,"12aug2024",2,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806001",101,"Portland","Multnomah County","OR","Oregon","16sep2024","spatula; swab","multiple methods","taken","fentanyl; BTMPS",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","weaker; unusual taste","weaker",,,,,,,,,,,"","unknown",,,,1,"07oct2024",3,2,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806025",101,"Portland","Multnomah County","OR","Oregon","20sep2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","nice; normal","normal",,,,,1,,,,,,"","unknown",,,,1,"04oct2024",6,6,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806037",101,"Portland","Multnomah County","OR","Oregon","01oct2024","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals; chunky",,,,,1,"","hallucinations","",,1,,,,,,,,,"","not overdose related",0,,,1,"25oct2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806041",101,"Portland","Multnomah County","OR","Oregon","10jul2024","unknown","unknown","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","weird; unusual taste","",1,,,,,,,,,,"","not overdose related",0,,,1,"13aug2024",5,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806041A",101,"Portland","Multnomah County","OR","Oregon","12aug2024","pill","pill","unused","benzodiazepine",0,0,0,0,1,0,0,0,0,"green",1,"fake pill",,1,,,,"","","",,,,,,,,,,,"","unknown",,,,1,"04sep2024",3,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806044",101,"Portland","Multnomah County","OR","Oregon","01oct2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"rock; powder; chunky",,,1,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"30oct2024",3,2,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806049",101,"Portland","Multnomah County","OR","Oregon","04oct2024","pill","pill","taken","M30",1,0,0,0,0,0,0,0,0,"light blue",1,"fake pill",,1,,,,"","weird; unpleasant","",1,,,,,,,,,,"","unknown",,,,1,"30oct2024",4,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806067",101,"Portland","Multnomah County","OR","Oregon","23aug2024","spatula","spatula","taken","cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder; chunky",,,1,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"11sep2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806089",101,"Portland","Multnomah County","OR","Oregon","01oct2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"brown",0,"flaky",,,,,,"","weaker; normal","weaker",,,,,,,,,,,"","unknown",,,,1,"29oct2024",5,3,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806105",101,"Portland","Multnomah County","OR","Oregon","04oct2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","weaker","weaker",,,,,,,,,,,"","not overdose related",0,,,1,"30oct2024",8,6,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806108",101,"Portland","Multnomah County","OR","Oregon","02oct2024","spatula","spatula","unused","cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder; shiny",,,1,,,"shiny","","",,,,,,,,,,,"","not overdose related",0,,,1,"25oct2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806140",101,"Portland","Multnomah County","OR","Oregon","21aug2024","swab","swab","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","weird; unusual taste; normal","normal",1,,,,,,,,,,"","unknown",,,,1,"17sep2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806158",101,"Portland","Multnomah County","OR","Oregon","16sep2024","spatula","spatula","taken","ketamine",0,0,0,0,0,0,0,0,1,"clear",0,"crystals; powder",,,1,,1,"","weird","",1,,,,,,,,,,"","not overdose related",0,,,1,"04oct2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806173",101,"Portland","Multnomah County","OR","Oregon","04oct2024","pill","pill","taken","M30",1,0,0,0,0,0,0,0,0,"light blue",1,"fake pill",,1,,,,"","weird; unpleasant","",1,,,,,,,,,,"","unknown",,,,1,"28oct2024",2,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806195",101,"Portland","Multnomah County","OR","Oregon","27sep2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; dull",,,1,,,"dull","weaker","weaker",,,,,,,,,,,"","not overdose related",0,,,1,"11oct2024",4,2,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806236",101,"Portland","Multnomah County","OR","Oregon","28aug2024","spatula","spatula","unused","benzodiazepine",0,0,0,0,1,0,0,0,0,"white",0,"",,,,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"18sep2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806245",101,"Portland","Multnomah County","OR","Oregon","20sep2024","spatula","spatula","unused","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"07oct2024",4,3,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806265",101,"Portland","Multnomah County","OR","Oregon","05aug2024","pill","pill","taken","benzodiazepine",0,0,0,0,1,0,0,0,0,"blue",1,"fake pill",,1,,,,"","stronger; normal","stronger",,,,,,,,,,,"","unknown",,,,1,"28aug2024",5,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806265A",101,"Portland","Multnomah County","OR","Oregon","14aug2024","pill","pill","unused","amphetamine",0,0,0,1,0,0,0,0,0,"orange",1,"fake pill",,1,,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"05sep2024",1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806275",101,"Portland","Multnomah County","OR","Oregon","05aug2024","pill","pill","taken","benzodiazepine",0,0,0,0,1,0,0,0,0,"white",0,"pill",,1,,,,"","weaker; normal","weaker",,,,,,,,,,,"","not overdose related",0,,,1,"04sep2024",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806275A",101,"Portland","Multnomah County","OR","Oregon","19aug2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","nice; normal","normal",,,,,1,,,,,,"","unknown",,,,1,"11sep2024",2,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806277",101,"Portland","Multnomah County","OR","Oregon","02oct2024","spatula","spatula","unused","2-Fluoro-2-oxo PCE",0,0,0,0,0,0,0,0,0,"clear",0,"crystals; powder; chunky",,,1,,1,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"25oct2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806296",101,"Portland","Multnomah County","OR","Oregon","04oct2024","pill","pill","taken","M30",1,0,0,0,0,0,0,0,0,"light blue",1,"fake pill",,1,,,,"","weird","",1,,,,,,,,,,"weird smell","unknown",,,,1,"28oct2024",3,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806319",101,"Portland","Multnomah County","OR","Oregon","28aug2024","unknown","unknown","unused","psilocybin",0,0,0,0,0,0,0,0,1,"brown",0,"oil/wax; powder",,,1,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"03oct2024",1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806321",101,"Portland","Multnomah County","OR","Oregon","07aug2024","pill","pill","unused","zolpidem",0,0,0,0,0,0,0,0,0,"white",0,"pill",,1,,,,"","","",,,,,,,,,,,"","not overdose related",0,,,1,"27aug2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806321A",101,"Portland","Multnomah County","OR","Oregon","16aug2024","swab","swab","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","nice; normal","normal",,,,,1,,,,,,"","unknown",,,,1,"03sep2024",3,2,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806374",101,"Portland","Multnomah County","OR","Oregon","27sep2024","pill","pill","taken","fentanyl; M30",1,1,0,0,0,0,0,0,0,"blue",1,"fake pill",,1,,,,"","nice; normal","normal",,,,,1,,,,,,"hard","not overdose related",0,,,1,"11oct2024",4,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806384",101,"Portland","Multnomah County","OR","Oregon","20sep2024","pill","pill","unused","benzodiazepine",0,0,0,0,1,0,0,0,0,"white",0,"fake pill",,1,,,,"","","",,,,,,,,,,,"","unknown",,,,1,"08oct2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806392",101,"Portland","Multnomah County","OR","Oregon","27sep2024","pill","pill","taken","fentanyl; BTMPS",1,1,0,0,0,0,0,0,0,"blue",1,"fake pill",,1,,,,"","weird; unusual taste","",1,,,,,,,,,,"","not overdose related",0,,,1,"11oct2024",4,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806399",101,"Portland","Multnomah County","OR","Oregon","23sep2024","spatula","spatula","taken","heroin",1,0,0,0,0,0,0,0,0,"dark brown",0,"tar",1,,,,,"","stronger","stronger",,,,,,,,,,,"","not overdose related",0,,,1,"16oct2024",2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806406",101,"Portland","Multnomah County","OR","Oregon","07aug2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","nice; normal","normal",,,,,1,,,,,,"","not overdose related",0,,,1,"27aug2024",5,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806406A",101,"Portland","Multnomah County","OR","Oregon","14aug2024","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"clear; white",0,"crystals",,,,,1,"","weird","",1,,,,,,,,,,"","not overdose related",0,,,1,"30aug2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806427",101,"Portland","Multnomah County","OR","Oregon","27sep2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"brown; gray",0,"rock; powder; chunky",,,1,,,"","stronger","stronger",,,,,,,,,,,"","not overdose related",0,,,1,"11oct2024",3,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806447",101,"Portland","Multnomah County","OR","Oregon","26jul2024","spatula","spatula","unused","heroin",1,0,0,0,0,0,0,0,0,"dark brown",0,"tar",1,,,,,"","","",,,,,,,,,,,"","unknown",,,,1,"12aug2024",2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806447A",101,"Portland","Multnomah County","OR","Oregon","09aug2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","nice; normal","normal",,,,,1,,,,,,"","not overdose related",0,,,1,"27aug2024",4,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806460",101,"Portland","Multnomah County","OR","Oregon","07aug2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","nice; stronger; normal","stronger",,,,,1,,,,,,"","not overdose related",0,,,1,"27aug2024",2,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806460A",101,"Portland","Multnomah County","OR","Oregon","19aug2024","spatula","spatula","taken","fentanyl; BTMPS",1,1,0,0,0,0,0,0,0,"white",0,"",,,,,,"","weaker; weird; unusual taste","weaker",1,,,,,,,,,,"","not overdose related",0,,,1,"16sep2024",9,5,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806461",101,"Portland","Multnomah County","OR","Oregon","22jul2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","weaker; weird; unpleasant; unusual taste","weaker",1,,,,,,,,,,"","unknown",,,,1,"15aug2024",6,5,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806461A",101,"Portland","Multnomah County","OR","Oregon","09aug2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","nice; stronger; normal","stronger",,,,,1,,,,,,"","not overdose related",0,,,1,"27aug2024",4,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806486",101,"Portland","Multnomah County","OR","Oregon","25sep2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"11oct2024",4,2,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806490",101,"Portland","Multnomah County","OR","Oregon","26jul2024","spatula","spatula","unused","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","","",,,,,,,,,,,"","unknown",,,,1,"13aug2024",5,2,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806490A",101,"Portland","Multnomah County","OR","Oregon","09aug2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"rock; powder; chunky",,,1,,,"","nice; stronger","stronger",,,,,1,,,,,,"","unknown",,,,1,"27aug2024",3,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806495",101,"Portland","Multnomah County","OR","Oregon","27sep2024","pill; spatula","multiple methods","taken","M30; BTMPS",1,0,0,0,0,0,0,0,0,"blue",1,"fake pill",,1,,,,"","weird; unusual taste","",1,,,,,,,,,,"","not overdose related",0,,,1,"11oct2024",4,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806503",101,"Portland","Multnomah County","OR","Oregon","16sep2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","weaker","weaker",,,,,,,,,,,"","not overdose related",0,,,1,"08oct2024",13,10,,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806513",101,"Portland","Multnomah County","OR","Oregon","27sep2024","spatula","spatula","taken","2-Fluoro-2-oxo PCE",0,0,0,0,0,0,0,0,0,"clear",0,"crystals; powder; shiny",,,1,,1,"shiny","normal","normal",,,,,,,,,,,"","not overdose related",0,,,1,"11oct2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806517",101,"Portland","Multnomah County","OR","Oregon","23sep2024","spatula","spatula","taken","heroin",1,0,0,0,0,0,0,0,0,"dark brown",0,"tar",1,,,,,"","weaker","weaker",,,,,,,,,,,"","not overdose related",0,,,1,"16oct2024",4,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806532",101,"Portland","Multnomah County","OR","Oregon","26jul2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","weaker; unpleasant","weaker",1,,,,,,,,,,"","not overdose related",0,,,1,"13aug2024",2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806532A",101,"Portland","Multnomah County","OR","Oregon","19aug2024","spatula","spatula","taken","fentanyl; BTMPS",1,1,0,0,0,0,0,0,0,"white",0,"rock; powder",,,1,,,"","weaker","weaker",,,,,,,,,,,"","unknown",,,,1,"16sep2024",3,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806546",101,"Portland","Multnomah County","OR","Oregon","04oct2024","spatula","spatula","taken","fentanyl; nitazene",1,1,0,0,0,0,0,0,0,"yellow; purple; white",1,"powder; chunky",,,1,,,"","nice; stronger","stronger",,,,,1,,,,,,"","involved in OD",1,,,1,"28oct2024",3,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806581",101,"Portland","Multnomah County","OR","Oregon","27sep2024","spatula","spatula","taken","2-Fluoro-2-oxo PCE",0,0,0,0,0,0,0,0,0,"clear",0,"crystals; powder",,,1,,1,"","weird","",1,,,,,,,,,,"","not overdose related",0,,,1,"11oct2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
"806600",101,"Portland","Multnomah County","OR","Oregon","07aug2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"gray",0,"powder",,,1,,,"","weaker; weird; unpleasant; unusual taste","weaker",1,,,,,,,,,,"","not overdose related",0,,,1,"27aug2024",3,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OR | MULTNOMAH COUNTY",41,51,41051
